transaction_id,customer_id,amount,transaction_type,transaction_date
3406,610,399.45,Credit,2025-06-18
3407,126,612.76,Debit,2025-03-28
3408,693,4232.1,Credit,2025-05-21
3409,171,3565.22,Debit,2025-04-07
3410,981,236.0,Debit,2025-02-24
3411,143,950.1,Credit,2025-12-03
3412,393,2480.75,Credit,2025-10-28
3413,196,3383.04,Credit,2026-02-08
3414,419,3669.28,Debit,2025-09-17
3415,608,651.45,Debit,2025-03-19
3416,16,984.45,Debit,2026-05-20
3417,477,3508.03,Debit,2025-08-04
3418,849,2691.45,Credit,2026-03-11
3419,492,161.97,Debit,2025-02-22
3420,754,4895.05,Credit,2025-01-16
3421,639,2295.07,Debit,2024-06-05
3422,235,2485.11,Debit,2025-06-30
3423,269,2072.18,Credit,2024-11-24
3424,682,3983.26,Credit,2026-05-11
3425,30,3402.36,Debit,2025-02-15
3426,42,4851.65,Debit,2025-07-15
3427,107,1657.37,Debit,2025-09-04
3428,674,234.94,Credit,2025-02-03
3429,139,716.75,Credit,2026-02-21
3430,360,1409.02,Credit,2025-09-29
3431,540,3023.04,Credit,2025-09-26
3432,510,1156.82,Debit,2024-09-18
3433,32,3238.66,Debit,2024-09-12
3434,711,3037.56,Debit,2025-09-03
3435,455,1709.82,Credit,2025-03-02
3436,805,1869.88,Debit,2024-09-13
3437,979,3954.85,Credit,2024-11-09
3438,583,3206.5,Credit,2025-03-17
3439,427,474.64,Debit,2025-02-21
3440,218,2127.53,Credit,2026-04-16
3441,612,4371.69,Credit,2025-03-06
3442,465,792.18,Credit,2025-02-26
3443,126,3341.82,Debit,2025-08-13
3444,708,88.68,Credit,2024-11-03
3445,233,4855.3,Credit,2026-01-28
3446,803,1388.19,Debit,2024-07-15
3447,33,4372.84,Debit,2025-02-26
3448,658,4423.6,Credit,2025-06-01
3449,630,4640.03,Debit,2025-11-15
3450,670,4909.89,Credit,2025-01-18
3451,829,4288.25,Credit,2025-11-19
3452,178,3923.56,Debit,2025-01-07
3453,170,642.95,Debit,2026-05-05
3454,559,3186.17,Debit,2024-11-03
3455,510,4082.76,Debit,2025-08-05
3456,468,4255.89,Credit,2026-02-27
3457,57,1087.42,Credit,2024-09-06
3458,136,38.29,Credit,2026-05-14
3459,824,2656.6,Credit,2024-06-24
3460,592,3984.83,Credit,2025-02-15
3461,783,566.89,Debit,2026-04-14
3462,598,4286.64,Credit,2026-01-07
3463,672,362.52,Debit,2026-02-21
3464,964,2153.43,Debit,2026-02-04
3465,678,2166.51,Debit,2026-04-02
3466,195,3272.64,Debit,2024-08-30
3467,586,2129.75,Credit,2025-03-06
3468,398,1380.04,Credit,2024-11-22
3469,254,4214.57,Credit,2024-06-12
3470,920,78.37,Debit,2026-03-06
3471,759,3364.49,Credit,2025-06-11
3472,270,3967.4,Credit,2026-01-03
3473,584,1528.78,Credit,2025-01-29
3474,787,4249.92,Credit,2025-11-20
3475,743,1921.97,Credit,2024-08-08
3476,4,2995.27,Credit,2025-05-09
3477,259,2794.42,Debit,2025-04-19
3478,745,2747.79,Credit,2025-07-19
3479,912,329.61,Debit,2025-01-14
3480,697,4813.09,Credit,2024-06-18
3481,555,2648.29,Credit,2024-12-22
3482,378,1389.36,Debit,2025-12-21
3483,947,4486.75,Credit,2024-06-04
3484,814,2727.72,Credit,2025-01-20
3485,218,1751.63,Debit,2024-06-21
3486,528,3813.47,Debit,2026-03-16
3487,958,3995.59,Debit,2024-12-20
3488,604,1886.39,Debit,2026-01-07
3489,905,915.72,Credit,2024-08-01
3490,950,131.67,Debit,2024-11-14
3491,478,2552.99,Debit,2026-04-16
3492,529,1290.48,Debit,2024-06-30
3493,117,1656.87,Credit,2024-09-02
3494,11,2686.1,Debit,2025-05-28
3495,761,2497.22,Credit,2025-04-25
3496,480,4800.87,Credit,2026-02-19
3497,280,3502.94,Debit,2025-11-26
3498,409,968.39,Credit,2026-02-25
3499,734,2463.67,Debit,2024-11-09
3500,64,3709.65,Debit,2025-10-28
3501,171,456.82,Debit,2026-04-06
3502,379,368.63,Debit,2024-12-14
3503,483,1076.58,Credit,2024-06-06
3504,68,4883.91,Credit,2025-12-01
3505,783,3768.07,Credit,2025-05-21
3506,762,1342.6,Credit,2025-07-15
3507,631,2834.92,Debit,2024-10-12
3508,794,3557.82,Credit,2025-10-12
3509,415,2327.37,Debit,2025-12-24
3510,591,3751.72,Debit,2024-11-22
3511,245,380.39,Debit,2024-06-26
3512,699,4158.89,Debit,2025-07-09
3513,290,2501.26,Credit,2024-12-15
3514,370,2447.37,Credit,2024-06-15
3515,607,3383.68,Credit,2024-12-18
3516,647,3615.28,Credit,2025-11-22
3517,468,2363.94,Debit,2024-07-15
3518,701,4084.34,Debit,2024-09-12
3519,685,470.87,Debit,2025-04-26
3520,210,3925.02,Credit,2026-05-19
3521,283,4453.01,Debit,2024-05-23
3522,172,2786.12,Credit,2024-08-08
3523,963,3497.03,Debit,2026-01-05
3524,677,80.18,Credit,2024-08-31
3525,68,2326.75,Debit,2026-04-22
3526,680,2062.0,Credit,2024-11-13
3527,747,1732.34,Debit,2024-09-12
3528,253,3971.26,Debit,2024-07-14
3529,52,2696.45,Debit,2026-03-05
3530,244,3031.96,Credit,2026-05-12
3531,172,1754.73,Debit,2025-03-05
3532,142,3319.74,Credit,2025-07-31
3533,939,4556.83,Credit,2024-12-16
3534,919,3058.93,Credit,2024-08-02
3535,445,1717.76,Credit,2025-09-29
3536,533,3115.48,Credit,2024-12-13
3537,362,910.79,Credit,2024-09-01
3538,258,4360.15,Debit,2025-02-16
3539,406,4700.16,Debit,2025-04-19
3540,289,1723.46,Credit,2025-07-09
3541,903,3070.15,Debit,2025-04-17
3542,171,2860.28,Debit,2025-01-03
3543,378,3567.76,Debit,2025-05-19
3544,887,4026.66,Debit,2024-10-25
3545,986,2364.77,Debit,2025-06-28
3546,932,2439.93,Credit,2025-04-28
3547,349,3637.05,Debit,2025-05-29
3548,692,158.21,Credit,2024-09-04
3549,608,1912.16,Credit,2026-04-08
3550,533,2792.1,Credit,2024-09-24
3551,308,3652.22,Debit,2025-02-18
3552,336,4663.71,Debit,2025-11-12
3553,189,268.22,Credit,2025-09-11
3554,436,518.78,Credit,2024-10-22
3555,86,458.7,Credit,2025-12-21
3556,499,3483.65,Credit,2025-07-13
3557,986,1272.42,Debit,2024-09-22
3558,579,3531.01,Credit,2025-08-01
3559,625,540.42,Credit,2024-07-13
3560,14,1337.66,Credit,2026-05-14
3561,950,139.2,Debit,2025-03-23
3562,81,1388.07,Debit,2024-08-16
3563,776,1081.51,Debit,2025-02-28
3564,367,232.51,Debit,2025-07-07
3565,47,3967.09,Credit,2026-03-31
3566,751,853.99,Debit,2026-04-13
3567,38,3899.03,Credit,2024-11-05
3568,963,1800.55,Debit,2025-04-19
3569,675,3921.59,Debit,2026-05-02
3570,734,4315.25,Debit,2026-02-16
3571,975,2886.31,Debit,2025-05-19
3572,118,456.11,Debit,2025-02-28
3573,500,2602.55,Credit,2025-10-21
3574,634,3359.44,Credit,2025-05-14
3575,781,4709.91,Debit,2024-06-06
3576,118,830.4,Debit,2026-04-20
3577,534,404.42,Credit,2026-05-09
3578,305,173.89,Debit,2025-11-08
3579,394,1370.99,Credit,2024-11-09
3580,795,2614.93,Credit,2026-03-12
3581,462,677.49,Credit,2025-06-16
3582,401,4598.01,Credit,2025-02-04
3583,656,3697.06,Debit,2024-07-29
3584,838,1264.3,Debit,2025-06-12
3585,924,4770.98,Credit,2025-12-02
3586,681,3367.9,Debit,2024-07-03
3587,938,3361.6,Debit,2024-12-22
3588,118,2538.38,Credit,2024-08-06
3589,462,1600.41,Debit,2025-05-07
3590,556,3493.88,Debit,2025-05-18
3591,217,4629.84,Debit,2024-07-25
3592,891,1400.02,Debit,2025-07-23
3593,712,706.9,Credit,2026-02-08
3594,279,1355.38,Credit,2025-12-15
3595,117,1919.84,Credit,2025-03-01
3596,828,1559.37,Credit,2025-02-16
3597,171,2232.07,Credit,2024-10-12
3598,531,12.77,Debit,2025-06-03
3599,933,1986.13,Credit,2026-03-03
3600,582,1922.31,Credit,2025-06-17
3601,425,867.65,Debit,2024-09-01
3602,720,1255.91,Credit,2025-09-17
3603,277,3432.69,Debit,2024-11-17
3604,203,1540.81,Debit,2025-04-07
3605,300,1478.21,Credit,2026-01-14
3606,681,1934.7,Debit,2025-06-06
3607,332,1577.95,Debit,2024-11-10
3608,707,4252.55,Credit,2026-03-27
3609,189,897.0,Credit,2024-07-25
3610,342,2242.9,Credit,2024-11-04
3611,646,199.31,Credit,2026-01-25
3612,375,1649.9,Debit,2025-12-29
3613,425,4000.09,Credit,2026-03-31
3614,632,3682.48,Credit,2025-12-26
3615,476,2339.05,Credit,2026-04-21
3616,606,4804.76,Debit,2026-04-09
3617,873,822.05,Credit,2024-06-30
3618,637,2196.42,Debit,2024-06-30
3619,797,3326.55,Debit,2025-07-09
3620,544,241.1,Debit,2025-06-26
3621,463,432.44,Credit,2025-07-04
3622,461,1478.14,Credit,2025-07-29
3623,489,2303.57,Debit,2024-11-18
3624,406,1406.73,Debit,2025-10-12
3625,807,3593.04,Credit,2024-06-15
3626,926,2445.46,Debit,2024-09-01
3627,273,199.52,Credit,2024-07-02
3628,159,2737.38,Credit,2026-03-25
3629,377,1414.76,Debit,2025-10-29
3630,27,4426.32,Credit,2024-07-05
3631,155,4450.62,Debit,2025-03-28
3632,810,626.61,Debit,2025-07-10
3633,743,3948.17,Debit,2025-12-23
3634,491,3774.1,Debit,2024-06-12
3635,254,3394.44,Credit,2025-06-19
3636,318,2113.82,Credit,2025-12-07
3637,345,4088.02,Credit,2024-07-09
3638,719,2494.59,Debit,2025-05-10
3639,311,4046.58,Credit,2025-01-07
3640,762,3437.73,Debit,2025-04-08
3641,818,4203.56,Credit,2024-08-06
3642,355,1273.74,Credit,2025-01-26
3643,519,4281.55,Debit,2025-06-14
3644,800,3022.12,Debit,2026-02-25
3645,386,1397.53,Credit,2025-11-03
3646,703,4848.34,Credit,2024-06-06
3647,185,1450.7,Debit,2025-09-13
3648,957,4482.64,Debit,2025-01-18
3649,188,493.39,Debit,2025-03-14
3650,838,3107.41,Debit,2024-06-06
3651,78,1842.24,Credit,2024-10-26
3652,738,1420.73,Credit,2024-12-09
3653,593,1567.23,Credit,2026-01-25
3654,362,687.92,Debit,2024-12-12
3655,276,1893.69,Debit,2025-11-04
3656,369,1897.93,Credit,2024-11-05
3657,287,1946.85,Debit,2024-08-09
3658,41,4407.8,Debit,2025-04-06
3659,950,2769.25,Debit,2025-09-08
3660,762,3119.39,Debit,2025-12-08
3661,837,297.39,Debit,2025-12-16
3662,174,59.43,Credit,2026-03-26
3663,599,3706.26,Debit,2025-06-21
3664,253,4991.32,Debit,2024-06-09
3665,805,3615.57,Credit,2026-04-26
3666,15,2974.69,Debit,2025-10-02
3667,786,3581.17,Debit,2025-10-07
3668,391,1480.3,Credit,2025-06-03
3669,133,3626.5,Debit,2025-12-28
3670,717,2931.6,Credit,2025-07-29
3671,454,3747.95,Debit,2025-05-09
3672,914,4522.98,Debit,2024-09-26
3673,420,1455.95,Credit,2025-08-24
3674,723,2818.62,Debit,2024-07-17
3675,234,2632.25,Debit,2024-05-31
3676,552,2870.91,Debit,2026-04-17
3677,537,3129.26,Credit,2024-09-23
3678,534,3007.46,Credit,2024-11-23
3679,702,2029.22,Debit,2024-08-26
3680,494,1307.1,Debit,2026-01-12
3681,247,534.81,Credit,2025-01-27
3682,88,616.62,Credit,2024-12-25
3683,733,4194.37,Debit,2025-11-10
3684,470,4981.02,Credit,2024-08-20
3685,136,1650.2,Debit,2025-11-07
3686,697,1835.0,Credit,2025-08-24
3687,206,1242.46,Debit,2024-10-19
3688,805,2416.72,Credit,2026-03-09
3689,120,1849.45,Debit,2025-03-14
3690,1,3749.2,Credit,2025-02-22
3691,588,3554.41,Credit,2026-03-14
3692,857,4639.72,Debit,2026-03-17
3693,766,3299.88,Debit,2026-04-04
3694,473,2915.69,Credit,2025-01-19
3695,557,4066.03,Debit,2025-01-18
3696,191,39.56,Credit,2025-12-14
3697,393,4493.41,Credit,2024-07-19
3698,646,1921.87,Debit,2025-09-02
3699,135,4050.68,Debit,2025-02-23
3700,875,472.87,Credit,2025-10-23
3701,469,4841.23,Debit,2025-09-25
3702,786,4110.76,Credit,2025-01-14
3703,90,4877.22,Debit,2024-08-26
3704,553,3216.96,Debit,2024-09-27
3705,353,1378.17,Debit,2025-04-19
3706,501,4896.43,Credit,2025-08-16
3707,190,2739.9,Credit,2025-05-14
3708,772,4332.69,Debit,2025-03-13
3709,292,122.21,Debit,2025-05-04
3710,860,967.48,Credit,2026-04-20
3711,429,416.19,Debit,2024-07-14
3712,701,3411.05,Debit,2024-05-25
3713,207,2580.16,Debit,2025-02-03
3714,952,1740.2,Credit,2025-05-19
3715,906,4151.96,Debit,2026-03-16
3716,670,2866.28,Debit,2025-04-29
3717,100,1231.4,Debit,2025-06-27
3718,78,4803.94,Debit,2025-06-27
3719,38,1531.25,Debit,2024-10-31
3720,385,3179.38,Credit,2024-07-11
3721,958,3895.48,Debit,2024-06-05
3722,574,66.1,Credit,2025-04-30
3723,202,2119.25,Debit,2025-10-05
3724,328,1591.53,Credit,2025-12-20
3725,166,4924.9,Debit,2025-03-10
3726,619,1005.99,Credit,2025-01-06
3727,737,3308.06,Debit,2025-02-06
3728,911,4355.67,Credit,2024-11-01
3729,772,630.34,Debit,2025-02-04
3730,895,4997.14,Debit,2024-06-12
3731,990,4189.7,Debit,2026-03-04
3732,703,4886.6,Debit,2026-02-18
3733,73,4439.63,Credit,2024-09-14
3734,441,1374.3,Debit,2026-01-07
3735,67,855.2,Debit,2024-10-16
3736,518,1858.47,Credit,2026-01-19
3737,394,3548.47,Debit,2025-12-18
3738,676,508.39,Credit,2025-12-08
3739,898,465.57,Debit,2025-07-19
3740,800,87.62,Debit,2024-07-05
3741,741,4630.08,Credit,2025-01-25
3742,382,4944.09,Credit,2026-05-19
3743,385,1581.02,Credit,2024-11-29
3744,386,2607.49,Credit,2025-08-01
3745,524,322.03,Credit,2024-12-13
3746,619,1069.18,Credit,2025-05-01
3747,376,2874.23,Debit,2025-06-30
3748,805,1571.56,Debit,2025-09-29
3749,651,852.88,Debit,2025-02-25
3750,270,2705.17,Credit,2025-04-13
3751,802,4550.45,Credit,2025-06-20
3752,796,4061.08,Debit,2025-01-19
3753,894,211.23,Debit,2025-10-12
3754,895,4709.24,Debit,2024-09-03
3755,873,456.07,Debit,2026-02-06
3756,334,2367.74,Debit,2025-05-10
3757,676,2292.83,Debit,2024-06-09
3758,434,2096.28,Debit,2024-11-15
3759,708,598.92,Debit,2024-09-05
3760,251,3383.66,Debit,2025-09-01
3761,880,1943.92,Credit,2025-09-13
3762,477,3071.01,Credit,2026-02-28
3763,161,2521.6,Credit,2024-09-26
3764,96,1982.43,Credit,2024-09-18
3765,905,1452.55,Debit,2024-12-03
3766,852,821.41,Credit,2025-07-03
3767,516,2225.72,Credit,2026-04-23
3768,767,2186.3,Debit,2024-09-05
3769,410,4773.15,Debit,2024-08-11
3770,707,2457.4,Credit,2025-12-08
3771,400,4423.86,Credit,2024-11-20
3772,776,4746.5,Credit,2026-02-05
3773,93,599.82,Credit,2024-09-29
3774,509,3757.76,Debit,2025-10-01
3775,698,263.79,Credit,2025-05-12
3776,392,559.62,Credit,2025-12-25
3777,900,1750.51,Debit,2025-12-06
3778,544,2593.58,Debit,2024-05-25
3779,306,4036.08,Debit,2025-05-10
3780,35,3193.64,Debit,2024-11-12
3781,498,721.64,Credit,2025-04-14
3782,302,353.46,Debit,2025-10-29
3783,585,4477.95,Debit,2024-10-05
3784,134,1739.17,Debit,2026-01-16
3785,880,400.55,Credit,2024-09-21
3786,197,2337.52,Credit,2024-11-20
3787,313,382.84,Debit,2024-12-16
3788,988,2439.94,Credit,2024-07-28
3789,691,1220.72,Debit,2024-12-20
3790,569,2723.67,Credit,2025-01-31
3791,70,688.63,Credit,2025-09-21
3792,215,2554.89,Debit,2025-02-05
3793,753,2208.7,Debit,2026-01-14
3794,485,3255.34,Debit,2026-01-16
3795,471,979.8,Credit,2025-02-18
3796,342,1465.56,Debit,2025-03-13
3797,135,4371.5,Debit,2026-05-01
3798,666,4096.18,Debit,2025-06-01
3799,796,2423.89,Credit,2026-03-12
3800,800,1964.54,Debit,2026-03-26
3801,634,1895.42,Credit,2026-01-30
3802,924,3077.89,Credit,2026-02-25
3803,695,3584.65,Debit,2025-10-16
3804,170,3075.6,Debit,2026-02-16
3805,69,2290.08,Debit,2025-05-25
3806,530,4593.42,Debit,2024-09-09
3807,271,2105.19,Debit,2026-01-11
3808,925,2412.19,Credit,2024-11-10
3809,256,3300.2,Credit,2025-01-21
3810,202,3366.27,Credit,2025-12-29
3811,775,1601.77,Debit,2026-02-14
3812,134,1005.78,Debit,2025-07-03
3813,649,4796.05,Debit,2025-12-15
3814,636,4856.13,Debit,2025-05-13
3815,468,3230.87,Debit,2024-09-22
3816,40,3119.22,Debit,2026-01-13
3817,133,4017.95,Credit,2025-06-13
3818,535,1507.41,Debit,2025-12-06
3819,699,2487.16,Debit,2025-07-25
3820,104,2479.96,Credit,2026-02-15
3821,137,4302.03,Debit,2025-10-27
3822,631,3863.58,Credit,2024-11-18
3823,339,3945.13,Credit,2026-01-03
3824,499,4027.67,Credit,2025-12-08
3825,171,2844.72,Credit,2026-03-01
3826,555,1242.43,Debit,2024-07-29
3827,632,1020.26,Credit,2026-03-15
3828,807,1896.04,Debit,2025-05-07
3829,206,2386.0,Debit,2026-03-13
3830,932,4273.18,Debit,2025-10-28
3831,259,3856.93,Credit,2025-12-25
3832,703,1887.67,Credit,2025-09-13
3833,330,3744.31,Debit,2026-03-18
3834,619,4006.84,Debit,2026-04-07
3835,754,651.84,Debit,2025-05-22
3836,820,1531.13,Credit,2025-08-29
3837,292,1589.6,Debit,2024-12-12
3838,183,1560.74,Credit,2025-11-18
3839,641,2183.36,Credit,2026-01-15
3840,604,2252.43,Debit,2025-11-02
3841,989,2984.91,Credit,2024-07-13
3842,594,3413.89,Credit,2025-01-07
3843,780,1971.58,Credit,2024-09-18
3844,440,4707.6,Debit,2024-10-04
3845,737,1619.12,Credit,2026-02-17
3846,668,2345.49,Credit,2024-05-27
3847,615,4105.93,Debit,2025-04-21
3848,74,3229.54,Credit,2024-07-29
3849,359,987.99,Credit,2024-07-07
3850,725,3349.45,Debit,2025-09-08
3851,317,3524.96,Debit,2024-08-18
3852,848,776.75,Debit,2025-09-11
3853,707,886.93,Debit,2025-02-10
3854,121,685.98,Debit,2026-01-11
3855,995,1005.29,Debit,2026-05-08
3856,15,1264.46,Credit,2024-07-10
3857,652,2654.07,Debit,2025-04-06
3858,589,1275.41,Debit,2025-06-25
3859,623,3362.29,Debit,2024-09-08
3860,712,3450.38,Debit,2024-09-20
3861,736,59.39,Debit,2025-04-10
3862,147,1330.74,Debit,2026-04-09
3863,681,3046.19,Debit,2024-11-24
3864,998,3745.97,Credit,2025-12-31
3865,52,1432.75,Debit,2026-01-15
3866,879,487.28,Credit,2024-08-29
3867,649,850.17,Credit,2025-07-12
3868,35,3230.67,Debit,2025-03-10
3869,257,2432.04,Credit,2026-02-25
3870,953,4796.01,Debit,2025-04-27
3871,961,443.8,Credit,2024-10-04
3872,932,118.95,Debit,2025-02-06
3873,975,2965.65,Debit,2025-11-07
3874,422,3293.77,Debit,2025-10-15
3875,239,4307.55,Credit,2025-12-22
3876,305,950.13,Credit,2025-06-23
3877,811,1018.01,Credit,2024-12-05
3878,902,1591.28,Debit,2025-06-28
3879,155,4139.49,Credit,2024-09-07
3880,80,4511.92,Credit,2025-10-18
3881,40,3318.99,Credit,2025-08-11
3882,144,3850.03,Credit,2025-04-03
3883,690,4614.04,Credit,2024-12-29
3884,660,3084.13,Credit,2025-06-03
3885,513,1910.2,Debit,2024-06-25
3886,48,2811.95,Credit,2025-12-11
3887,856,3111.98,Debit,2025-11-30
3888,753,182.32,Debit,2026-03-18
3889,422,4234.25,Credit,2025-01-16
3890,668,228.3,Credit,2024-06-21
3891,387,4874.55,Debit,2026-05-02
3892,12,1992.43,Debit,2024-10-21
3893,428,3788.72,Debit,2025-01-29
3894,420,3094.42,Credit,2024-05-26
3895,712,2148.01,Debit,2025-11-06
3896,170,4768.89,Credit,2025-03-07
3897,535,4898.83,Credit,2024-07-14
3898,616,2077.4,Debit,2025-12-14
3899,665,4571.93,Debit,2025-04-08
3900,10,2238.17,Credit,2024-08-15
3901,386,1914.27,Credit,2024-10-29
3902,481,3244.26,Debit,2025-04-18
3903,769,4177.01,Debit,2025-10-02
3904,64,967.38,Credit,2024-06-03
3905,872,3078.38,Debit,2024-10-31
3906,308,4629.13,Debit,2025-11-19
3907,918,1783.82,Debit,2025-08-04
3908,340,1454.7,Credit,2026-01-31
3909,810,3274.0,Debit,2026-03-26
3910,966,4730.22,Debit,2025-05-15
3911,407,1750.38,Credit,2025-03-12
3912,538,1322.6,Credit,2024-10-13
3913,327,1015.52,Credit,2025-09-16
3914,103,841.58,Debit,2025-02-27
3915,607,895.55,Credit,2025-10-02
3916,878,1237.13,Debit,2024-10-08
3917,80,4395.8,Debit,2025-12-15
3918,869,1675.96,Debit,2025-01-03
3919,306,2600.35,Debit,2025-06-23
3920,893,586.5,Debit,2025-03-10
3921,597,2956.28,Credit,2025-09-29
3922,201,186.69,Debit,2025-02-28
3923,777,2641.29,Credit,2025-06-16
3924,46,4021.38,Debit,2025-08-20
3925,788,1356.27,Credit,2025-06-26
3926,249,1902.96,Credit,2026-03-07
3927,388,1849.19,Credit,2026-01-04
3928,761,2170.2,Credit,2024-10-19
3929,640,601.0,Credit,2026-05-17
3930,277,744.55,Credit,2026-03-23
3931,635,4024.58,Debit,2026-02-26
3932,347,2047.69,Credit,2025-10-26
3933,464,1150.4,Credit,2024-10-10
3934,233,2056.5,Credit,2024-06-15
3935,686,1304.35,Debit,2026-02-07
3936,778,3784.83,Debit,2025-05-24
3937,447,3473.57,Debit,2024-08-15
3938,89,3287.49,Debit,2025-12-10
3939,369,610.64,Debit,2024-09-28
3940,956,112.28,Debit,2025-10-04
3941,574,3034.82,Debit,2026-05-03
3942,477,4074.68,Credit,2024-07-25
3943,328,3934.5,Debit,2025-04-18
3944,52,1108.22,Debit,2025-08-12
3945,727,1371.46,Credit,2025-07-15
3946,809,3870.66,Credit,2025-02-08
3947,56,681.15,Credit,2025-05-16
3948,687,1273.93,Credit,2025-10-16
3949,995,4928.18,Debit,2025-10-31
3950,153,2101.89,Credit,2024-06-23
3951,972,692.44,Debit,2026-03-01
3952,812,3188.85,Credit,2025-02-27
3953,430,2905.77,Debit,2024-11-28
3954,197,1286.88,Credit,2025-10-12
3955,800,3991.48,Credit,2025-06-09
3956,529,3863.82,Credit,2024-07-11
3957,596,1438.58,Debit,2024-11-02
3958,490,3441.21,Credit,2026-05-22
3959,169,596.4,Credit,2025-09-03
3960,247,3186.62,Debit,2026-04-11
3961,497,1444.02,Credit,2025-10-13
3962,136,1973.42,Credit,2026-01-26
3963,127,2855.54,Credit,2024-12-09
3964,1,2384.45,Credit,2024-06-16
3965,897,684.54,Debit,2024-05-29
3966,365,3448.14,Credit,2026-05-14
3967,913,3322.35,Debit,2024-07-06
3968,260,3128.43,Credit,2025-01-30
3969,312,2141.62,Debit,2024-10-13
3970,904,1054.05,Credit,2025-11-20
3971,276,4634.89,Debit,2026-02-09
3972,878,1674.78,Debit,2024-09-20
3973,77,54.37,Debit,2025-08-01
3974,343,2343.58,Credit,2025-02-18
3975,206,4568.85,Credit,2025-08-08
3976,293,146.15,Credit,2025-03-05
3977,475,2335.12,Debit,2025-01-30
3978,567,2444.29,Debit,2026-01-17
3979,904,2788.28,Debit,2024-10-08
3980,791,2496.1,Credit,2025-02-03
3981,907,4750.03,Debit,2024-12-04
3982,883,1767.72,Credit,2026-01-23
3983,158,1635.99,Credit,2024-08-24
3984,30,1752.79,Credit,2025-10-20
3985,116,4444.34,Debit,2026-01-02
3986,518,2353.8,Debit,2026-05-10
3987,239,894.81,Credit,2024-10-22
3988,180,13.38,Debit,2024-12-24
3989,439,4347.3,Debit,2025-06-28
3990,464,2591.97,Debit,2025-01-19
3991,910,4340.65,Debit,2026-04-20
3992,795,64.33,Credit,2026-01-23
3993,719,3273.29,Credit,2024-05-29
3994,375,3552.58,Debit,2024-09-25
3995,788,2105.86,Credit,2025-12-10
3996,395,4952.93,Debit,2024-06-29
3997,961,298.5,Credit,2025-11-02
3998,288,2802.5,Credit,2024-12-23
3999,16,2780.95,Debit,2025-05-08
4000,478,424.19,Debit,2026-04-12
4001,687,1849.81,Credit,2024-08-08
4002,168,1036.62,Debit,2026-03-18
4003,98,4298.14,Debit,2026-05-05
4004,568,4507.33,Debit,2025-08-14
4005,370,3565.29,Credit,2025-07-20
4006,566,1702.57,Credit,2026-02-22
4007,54,4704.06,Debit,2025-05-19
4008,800,1428.23,Debit,2025-01-18
4009,979,4018.29,Credit,2024-06-23
4010,928,4143.34,Debit,2024-12-15
4011,636,2128.75,Debit,2024-10-30
4012,569,2023.91,Debit,2025-12-27
4013,219,179.73,Credit,2024-06-18
4014,310,1652.26,Credit,2024-07-09
4015,378,2120.58,Debit,2026-02-18
4016,414,3252.4,Credit,2024-08-27
4017,122,2735.71,Debit,2025-12-07
4018,622,1277.58,Credit,2026-04-30
4019,585,4207.54,Credit,2024-11-13
4020,244,3873.98,Debit,2026-05-14
4021,752,953.94,Debit,2025-12-08
4022,402,890.92,Credit,2025-10-04
4023,351,4735.84,Credit,2025-06-07
4024,313,3960.32,Credit,2025-10-08
4025,85,208.22,Debit,2024-09-30
4026,284,3515.94,Debit,2026-02-11
4027,148,2781.93,Credit,2024-10-28
4028,553,1838.4,Debit,2025-03-23
4029,908,2822.86,Credit,2024-11-18
4030,576,283.73,Credit,2024-07-25
4031,42,4224.82,Debit,2024-07-06
4032,931,2214.53,Credit,2025-01-18
4033,145,1305.17,Debit,2024-06-06
4034,886,1193.52,Credit,2026-04-21
4035,6,2429.17,Credit,2025-09-27
4036,778,235.82,Credit,2024-09-14
4037,189,4832.13,Credit,2025-03-11
4038,830,2947.91,Credit,2024-12-25
4039,888,3566.53,Credit,2026-05-07
4040,871,1997.64,Credit,2024-10-08
4041,436,2206.73,Credit,2024-08-19
4042,486,1876.98,Debit,2025-07-02
4043,348,1057.29,Debit,2026-03-14
4044,17,4376.35,Debit,2025-10-20
4045,964,2777.0,Debit,2024-06-09
4046,794,54.81,Debit,2025-03-09
4047,38,2003.97,Credit,2026-02-05
4048,144,2887.8,Credit,2025-01-25
4049,471,1551.31,Debit,2025-05-22
4050,906,608.14,Credit,2025-06-24
4051,164,1284.53,Debit,2026-05-08
4052,135,126.84,Debit,2025-06-12
4053,123,4492.7,Credit,2024-06-05
4054,605,3462.55,Credit,2025-05-23
4055,425,3722.85,Credit,2024-08-23
4056,779,2172.41,Credit,2025-10-25
4057,630,498.7,Credit,2024-11-12
4058,377,4715.09,Debit,2025-01-25
4059,653,3253.49,Debit,2025-07-16
4060,931,1206.64,Debit,2025-07-19
4061,326,2850.7,Debit,2024-08-29
4062,531,2048.93,Debit,2025-09-17
4063,186,3707.77,Credit,2026-03-25
4064,764,2071.0,Debit,2025-01-11
4065,960,3322.14,Credit,2024-10-07
4066,729,4489.62,Debit,2025-12-16
4067,591,2488.3,Credit,2025-02-13
4068,275,1341.55,Debit,2024-12-31
4069,25,836.44,Credit,2024-11-25
4070,852,4170.19,Credit,2026-04-27
4071,249,1234.88,Debit,2025-10-30
4072,681,3685.59,Debit,2025-04-07
4073,583,207.0,Credit,2026-02-05
4074,951,2030.32,Debit,2024-11-10
4075,9,864.87,Debit,2024-11-26
4076,818,3952.99,Debit,2025-07-04
